,predict_data
2663,910.867558332048
2664,910.7249543685068
2665,910.5564175547813
2666,910.3938796251397
2667,910.2044303054425
2668,909.9281992211759
2669,909.6661078558682
2670,909.4562427929462
2671,909.2834074993397
2672,909.120708388078
2673,908.9505331794034
2674,908.7610947040039
2675,908.5949686500154
2676,908.5115917388556
2677,908.4592408479353
2678,908.4085881953268
2679,908.3348873046432
2680,908.2167770491567
2681,908.1572020082315
2682,908.121508185683
2683,908.0473880564314
2684,907.9518003847077
2685,907.8497764731494
2686,907.7924073570737
2687,907.8300006992725
2688,907.9400066982711
2689,908.1436978945263
2690,908.4608308791111
2691,908.9085189896286
2692,909.5624389325494
2693,910.3206103537046
2694,910.3291378115715
2695,910.3379215063268
2696,910.3459967793221
2697,911.001048330218
2698,911.712533256215
2699,912.3179860015894
2700,912.9451614423035
2701,913.5155378121077
2702,914.0368221745116
2703,914.4402052306025
2704,914.8282602364006
2705,915.1531070514073
2706,915.6941597988305
2707,916.1928563938122
2708,916.7309905488959
2709,917.2586818369579
2710,918.0321862787972
2711,918.0423145133605
2712,918.0525154584244
2713,918.0619895792975
2714,918.6869793617938
2715,918.6956319947653
2716,918.7039117383478
2717,919.1334384190083
2718,919.4729654101079
2719,919.9534026206906
2720,920.4971147360071
2721,921.0232504174706
2722,921.2761663257886
2723,921.9138737258489
2724,921.9232504925404
2725,921.9319746896671
2726,921.9414561358919
2727,921.950918028666
2728,921.9611662228466
2729,921.9715545096273
2730,921.9805323246547
2731,922.6482167780314
2732,923.2167073849087
2733,923.8176752544782
2734,924.3521917256469
2735,924.894959406661
2736,925.481044764588
2737,926.0269346325655
2738,926.6048723715869
2739,927.1949227540566
2740,927.8772541165876
2741,928.5495033068934
2742,929.1681040940604
2743,929.6845814559458
2744,930.2273742726352
2745,930.6064386234764
2746,931.0132869603991
2747,931.4530389727323
2748,931.9745314810442
2749,932.5281728050096
2750,933.1811045905438
2751,933.8642496806207
2752,933.8730605795414
2753,933.8846407828579
2754,933.8987381380226
2755,933.9131787133108
2756,933.9260243373867
2757,933.9412028311743
2758,933.9556581090937
2759,933.9689293216803
2760,933.982165364433
2761,933.9930260113069
2762,934.7855229198431
2763,935.3523598851549
2764,935.6301036867626
2765,935.8537886959608
2766,936.1409041643817
2767,936.0572776358277
2768,935.8599857697998
2769,935.6795133560211
2770,935.7136605690137
2771,936.0463802500607
2772,936.6009638042376
2773,937.2488585155276
2774,937.829477484222
2775,937.8379489827443
2776,937.8482157906363
2777,937.8564918089546
2778,938.4189688288467
2779,938.7944063912074
2780,939.1062817444428
2781,939.1540212659996
2782,939.1122168659913
2783,938.9771826651961
2784,938.6226518539398
2785,938.4602229924927
2786,938.6659885654078
2787,938.7400280517014
2788,939.0509532550776
2789,939.5930014643379
2790,940.204905087972
2791,940.9516359738369
2792,940.9628052685623
2793,940.9747585971282
2794,940.9863815519461
2795,940.999072043613
2796,941.0116016106534
2797,941.0259678939854
2798,941.0417896754863
2799,941.0603323064779
2800,941.0770557544811
2801,941.0941636815196
2802,941.1104619583816
2803,941.1248728657857
2804,941.138954967469
2805,941.1532460971994
2806,941.1658482628153
2807,941.7635232325044
2808,941.8238750659436
2809,941.5536164325349
2810,941.4483140232032
2811,941.4109400256758
2812,940.9325193364924
2813,940.500408631248
2814,940.3247453654137
2815,940.5187281885918
2816,941.3101660232227
2817,941.8621027294358
2818,942.5714484119267
2819,942.5810787170154
2820,942.5945153476306
2821,942.610799942413
2822,942.6278155777883
2823,942.6467822537817
2824,942.667163140644
2825,942.6894986663311
2826,942.7125400851256
2827,942.7321452938035
2828,942.7458436817149
2829,942.7610365283763
2830,942.7773948020839
2831,942.7923770326844
2832,942.8094437843554
2833,942.8271205323252
2834,942.8445008727236
2835,942.8686652463142
2836,942.8953424457103
2837,942.9221472938534
2838,942.9482132303226
2839,942.9707768680956
2840,942.9936644571007
2841,943.0188078431801
2842,943.0400908770597
2843,943.0550294080612
2844,943.0646685577464
2845,943.8397449233216
2846,943.8479693978114
2847,943.8570179374994
2848,943.8657281224446
2849,943.8748192692183
2850,943.8907335614138
2851,943.9132663111436
2852,943.942064215503
2853,943.9700093726495
2854,943.9976873143293
2855,944.0261168901543
2856,944.056985121086
2857,944.0886829846036
2858,944.1213376055018
2859,944.1543046212614
2860,944.1881330002275
2861,944.2222164129591
2862,944.2566263887683
2863,944.2883552541851
2864,944.3180129638175
2865,944.347322358533
2866,944.3756215204996
2867,944.4015457307426
2868,944.4265636985438
2869,944.4511153635549
2870,944.4755224525245
2871,944.503887690992
2872,944.5337643256673
2873,944.5661115490154
2874,944.6025524465823
2875,944.6392496240586
2876,944.6751582918218
2877,944.7114930511609
2878,944.7497908969984
2879,944.7876702333696
2880,944.8258386296244
2881,944.8640030513573
2882,944.9010037968175
2883,944.9378622030061
2884,944.973627667711
2885,945.0075673152094
2886,945.0408546179227
2887,945.071564260574
2888,945.0974498021069
2889,945.1216974361549
2890,945.1460789302458
2891,945.1699046091974
2892,945.1943496281331
2893,945.217488246438
2894,945.2405813859287
2895,945.2647867085748
2896,945.2890034847784
2897,945.3144370185111
2898,945.3401160949534
2899,945.3652470915513
2900,945.3903374556651
2901,945.4142411035069
2902,945.4394264430239
2903,945.4699001155515
2904,945.502904020493
2905,945.5354465251006
2906,945.5579139957171
2907,945.5393649716619
2908,945.4349576096608
2909,945.3309982774025
2910,944.6001390997566
2911,944.6324976415309
2912,944.6689242126159
2913,944.7061889197474
2914,944.7439814839666
2915,944.7809790305143
2916,944.8180401351524
2917,944.8483178122692
2918,944.8372288926126
2919,944.7592478807496
2920,944.6420041679897
2921,944.4892705755113
2922,944.3401095286152
2923,944.217273787181
2924,944.078468827895
2925,943.8831789396481
2926,943.7143962783949
2927,943.6028488411973
2928,943.933239602291
2929,943.964602824645
2930,944.0037140176092
2931,944.042489377862
2932,944.0818450705325
2933,944.1215256503278
2934,944.1601480660595
2935,944.1993798822538
2936,944.2381964297668
2937,944.2770114240216
2938,944.3166069407944
2939,944.3555427336121
2940,944.3925352209311
2941,944.42835604021
2942,944.4659701392743
2943,944.5037450630741
2944,944.5419596264019
2945,944.578588164409
2946,944.6153941688489
2947,944.6513389193079
2948,944.6863452969778
2949,944.7208537299582
2950,944.7534212584767
2951,944.785563498104
2952,944.8169761411476
2953,944.8492507213996
2954,944.882161177681
2955,944.9136300739947
2956,944.9461998660242
2957,944.9787763577532
2958,945.0101936015091
2959,945.0413889490266
2960,945.0699895546451
2961,945.0940061128928
2962,945.1155615284705
2963,945.1346605591439
2964,945.1512711513757
2965,945.1663034914978
2966,945.178347912008
2967,945.191295967076
2968,945.20559754158
2969,945.2237041762323
2970,945.2413841731101
2971,945.2586368819005
2972,945.279905884957
2973,945.3074759839169
2974,945.339655648366
2975,945.3735840760486
2976,945.4094870599072
2977,945.448755215541
2978,945.4922002579283
2979,945.5367411920081
2980,945.5805887144398
2981,945.6228422179342
2982,945.6654602521921
2983,945.7080555402974
2984,945.7475949067813
2985,945.7838743037669
2986,945.8173232517266
2987,945.8506314678885
2988,945.8867190046537
2989,945.9232459723926
2990,945.960746548356
2991,945.9987975456334
2992,946.0369127166948
2993,946.0773169571296
2994,946.1195339644942
2995,946.1619580330756
2996,946.2005387614225
2997,946.2366302967453
2998,946.2717576372678
2999,946.3061127152206
3000,946.34210104521
3001,946.3766769212114
3002,946.4037422443627
3003,946.4228384821757
3004,946.4436867724877
3005,946.4636454250706
3006,946.4817297721538
3007,946.4965879569359
3008,946.508932525567
3009,946.5228846859073
3010,946.5432250346446
3011,946.5547198907997
3012,946.9765044710437
3013,947.219087775351
3014,946.8231209351292
3015,946.425989311443
3016,945.6305114321397
3017,944.920073241393
3018,944.3807582700623
3019,943.8071122562937
3020,943.2856094786256
3021,942.8847708793717
3022,942.4592326086258
3023,942.4580016380669
3024,942.8368569782392
3025,943.1945683797532
3026,943.9809327639257
3027,943.995053089209
3028,944.0157086881662
3029,944.0407347082613
3030,944.069322934219
3031,944.097780174041
3032,944.1257533188345
3033,944.1538268739714
3034,944.1773524007554
3035,944.1955979988948
3036,944.209063042479
3037,944.8109668169639
3038,944.7120827203343
3039,944.5869647467947
3040,944.297294827017
3041,944.3311023562916
3042,944.2396621965778
3043,944.1806075740303
3044,944.2373813703875
3045,944.6670435120535
3046,945.3985600915887
3047,945.4129403324348
3048,945.4233392065585
3049,945.4377150287529
3050,945.4522664823222
3051,945.4640816484904
3052,946.161905780854
3053,946.1708685901452
3054,946.1942858636472
3055,946.0174604601528
3056,945.7620959253461
3057,945.4140463553879
3058,945.4349317724095
3059,945.0059153051932
3060,944.3768361450703
3061,943.7272168713479
3062,942.9749220321759
3063,942.2534638959983
3064,942.245277264851
3065,942.2364661533517
3066,941.5246067475368
3067,940.8325344709425
3068,940.1667026288884
3069,939.5863249174442
3070,939.422717481743
3071,939.6100323052141
3072,940.381751195272
3073,940.3916886857216
3074,941.177850631507
3075,941.7225513668477
3076,941.7329694856139
3077,941.7506481565035
3078,941.7715980534822
3079,941.7900454050899
3080,941.8028823523077
3081,942.2128017529058
3082,942.084054374653
3083,941.8944964832206
3084,941.9584149074188
3085,942.0988984098038
3086,941.9015327747742
3087,941.8543915955656
3088,941.3849584219593
3089,940.8601519596463
3090,940.3523982002854
3091,939.8796012402795
3092,939.8976406039196
3093,940.6098610572595
3094,940.1892865880064
3095,939.88086015812
3096,939.7794658334576
3097,939.3641555925833
3098,938.8103902724699
3099,938.8010841948619
3100,938.7893623122781
3101,938.7806787752319
3102,938.7703955867706
3103,938.7601399974671
3104,938.7516742047701
3105,938.0099536023024
3106,937.406625265877
3107,936.9559293708102
3108,936.5275888950972
3109,936.0661332630809
3110,935.6488274686014
3111,935.2471427483802
3112,934.8846727361506
3113,934.4511559971309
3114,934.1892017563146
3115,933.7316337847632
3116,933.1894757705629
3117,932.6042310663322
3118,931.9469112344113
3119,931.242910904772
3120,930.5348893492421
3121,929.828539838122
3122,929.149248999262
3123,928.477441969861
3124,927.8250839487134
3125,927.2047138757956
3126,926.659742253344
3127,926.1360914340321
3128,925.5718940570853
3129,925.1402509353002
3130,924.8178098151621
3131,924.5437674346165
3132,924.2738725148581
3133,924.0384380513708
3134,923.8413350449395
3135,923.7717772244582
3136,923.7986565168382
3137,923.7103667860583
3138,923.5340422545752
3139,923.5531862037348
3140,923.5265911387384
3141,923.4137938924376
3142,923.2504471743663
3143,922.9194527012808
3144,922.5705400300307
3145,922.3163100619126
3146,922.1475549965381
3147,921.8044246032634
3148,921.5443185512199
3149,921.265696873909
3150,920.8975704444083
3151,920.5788763316058
3152,920.2932213316235
3153,919.9382514817258
3154,919.5558059730153
3155,919.2039241335098
3156,918.8185301877421
3157,918.4563095688787
3158,918.164363473973
3159,917.8293709321844
3160,917.4797213736136
3161,917.1611709409864
3162,916.7737148297448
3163,916.4941841916119
3164,916.3097347588787
3165,916.1494529769928
3166,916.0388999920489
3167,915.9744834431566
3168,915.8943227974612
3169,915.8207709507446
3170,915.7578565765969
3171,915.6811522390562
3172,915.5724507442892
3173,915.4608200396622
3174,915.3692165666042
3175,915.2767267820996
3176,915.1797178682014
3177,915.0572468105216
3178,914.9387961982964
3179,914.7523535276647
3180,914.5371263871521
3181,914.2343941693255
3182,913.8898221822649
3183,913.5017246658321
3184,913.123530328501
3185,912.7507483377011
3186,912.3893969233553
3187,912.0943728600602
3188,911.841865479672
3189,911.6784183675976
3190,911.6084102547312
3191,911.533241777366
3192,911.4081946921452
3193,911.2514607871925
3194,911.0096535796719
3195,910.7221772518943
3196,910.3969961894287
3197,910.0460276876938
3198,909.6941941265676
3199,909.3607824788035
3200,909.0521296043273
3201,908.7994854176414
3202,908.634734209609
3203,908.4734376864362
3204,908.3391346055599
3205,908.1825386349867
3206,907.971927735132
3207,907.7423134395199
3208,907.4966820685643
3209,907.2302046350953
3210,906.927188472646
3211,906.5986168149866
3212,906.2701859744258
3213,906.0054549686478
3214,905.7678682986498
3215,905.5526046728876
3216,905.381726576874
3217,905.077774380838
3218,904.6382049346632
3219,904.2384624799696
3220,903.8383231063367
3221,903.417868583164
3222,903.1107682170456
3223,902.801443858779
3224,902.693253772399
3225,902.9870524791542
3226,902.9960100171985
3227,903.0105599650346
3228,903.0287715953442
3229,903.0496823685635
3230,903.0733519907355
3231,903.0995329672362
3232,903.1238457899793
3233,903.1439163153416
3234,903.1579244194135
3235,903.1674844317549
3236,903.8568691849904
3237,904.2335160827344
3238,904.2071837921926
3239,903.9031653371694
3240,903.622509702343
3241,903.4301237378819
3242,903.2926486928333
3243,903.2320871395913
3244,903.1730706573886
3245,903.203394493554
3246,903.38650548265
3247,903.6854514532832
3248,903.7672148684612
3249,904.016370681145
3250,904.1659195591077
3251,904.2634334344172
3252,904.4866295650512
3253,904.7036019876991
3254,904.9762800987427
3255,905.3283426727439
3256,905.8173065138441
3257,906.3658185021997
3258,906.8204786051616
3259,907.5205186769986
3260,908.277639153711
3261,909.0386647637531
3262,909.8269066824146
3263,910.599194813137
3264,911.2729733860829
3265,911.8971806195947
3266,912.4068894729629
3267,912.782614890496
3268,913.0445403119845
3269,913.1683849543338
3270,913.3021515760263
3271,913.3480152550509
3272,913.3416074258843
3273,913.3580843237673
3274,913.3919173805274
3275,913.4133552466776
3276,913.4373319959069
3277,913.4644536127394
3278,913.4793257730873
3279,913.4540362925605
3280,913.4371661184509
3281,913.3904896927785
3282,913.3422377653053
3283,913.3755606127634
3284,913.5373755571395
3285,913.8169564825056
3286,914.2068272211343
3287,914.7116774917129
3288,915.3499045586657
3289,916.1073827118568
3290,916.1155226497615
3291,916.1235895931873
3292,916.8925104824183
3293,917.5992083361325
3294,918.2293301951214
3295,918.7645081069661
3296,919.228654440224
3297,919.6259278993078
3298,919.9135043084011
3299,920.1607318216654
3300,920.3811586778812
3301,920.5983087918971
3302,920.7388727085047
3303,920.9117305695074
3304,921.0723591524181
3305,921.216804546473
3306,921.2108751766935
3307,921.1756649978829
3308,921.0919708674791
3309,920.8113782689358
3310,920.3862611702722
3311,919.8253895714646
3312,919.1158756359581
3313,918.3750495208901
3314,918.366392160704
3315,918.356564419294
3316,918.3457019270146
3317,918.3346081900462
3318,918.3232425541229
3319,918.3115054329508
3320,918.2993777706088
3321,918.2870208161117
3322,918.2745231409119
3323,918.2619621199038
3324,918.2495124909386
3325,918.2368861943979
3326,918.224167387595
3327,918.2113094598998
3328,918.1983602805244
3329,918.1854070607328
3330,918.1724005665743
3331,918.1594278850416
3332,918.146392602395
3333,918.1332159423229
3334,918.1198606593134
3335,918.1065716673039
3336,918.0932113388491
3337,918.0797114599243
3338,918.0660617484103
3339,918.0523031944409
3340,918.038674811157
3341,918.0251249140732
3342,918.011529812683
3343,917.9980021009973
3344,917.9845173976149
3345,917.9712382422973
3346,917.9580280826268
3347,917.9448076603928
3348,917.9316141377652
3349,917.9184304999131
3350,917.9052726239863
3351,917.8921204353954
3352,917.8789442788525
3353,917.8657139737483
3354,917.8524480516401
3355,917.8391359976463
3356,917.8257476730216
3357,917.8120729555327
3358,917.7987525077
3359,917.7858071629981
3360,917.7733217013938
3361,917.7607571923485
3362,917.7487280915343
3363,917.7373324896046
3364,917.726618367969
3365,917.7165841811303
3366,917.7065437371041
3367,917.696474869646
3368,917.6868402928172
3369,917.6776550511012
3370,917.66839682302
3371,917.6591067418323
3372,917.6498817825254
3373,917.640527693742
3374,917.631004750562
3375,917.6212804470921
3376,917.6113802199511
3377,917.601332183478
3378,917.5911383500091
3379,917.5807942565485
3380,917.5703954114529
3381,917.5602714407801
3382,917.5503111451367
3383,917.5404995607713
3384,917.5309264946419
3385,917.5215120130634
3386,917.5124760873554
3387,917.5040099516208
3388,917.4959916454025
3389,916.7222923671883
3390,916.0064533800095
3391,915.3119672390487
3392,914.6437653162434
3393,914.0114279337236
3394,913.3739359125768
3395,912.737954873755
3396,912.1192681724881
3397,911.5201178435194
3398,910.8652193428952
3399,910.121100547445
3400,910.1125629030283
3401,910.1028573192515
3402,910.0921200790355
3403,910.0805297177117
3404,910.06826420754
3405,910.0555204568831
3406,910.0425726582557
3407,910.0297600584125
3408,910.0169964975522
3409,910.0042500448424
3410,909.9917230728649
3411,909.9793302887092
3412,909.9671278942438
3413,909.9550410162514
3414,909.9429810046211
3415,909.9309682272235
3416,909.919023488771
3417,909.9070508756262
3418,909.8947724022665
3419,909.8822984301008
3420,909.869617196379
3421,909.8566566732429
3422,909.8435770721103
3423,909.8303694309225
3424,909.8169882262865
3425,909.8034137932812
3426,909.7896885879842
3427,909.7758526305504
3428,909.7619749990669
3429,909.7480313332549
3430,909.7340943143462
3431,909.7201494965659
3432,909.706256614265
3433,909.6924650793089
3434,909.6787977286283
3435,909.6651695051345
3436,909.6516020203004
3437,909.6379835779127
3438,909.6242923608721
3439,909.6106178086419
3440,909.5968163283532
3441,909.5829422986743
3442,909.5689647621605
3443,909.5548773467724
3444,909.5407358414685
3445,909.526503310377
3446,909.5122342846155
3447,909.4978943535525
3448,909.4834606054745
3449,909.468964347556
3450,909.4543653998492
3451,909.4396170795703
3452,909.4247231603455
3453,909.4096773243739
3454,909.3944920297507
3455,909.3791993832546
3456,909.3638107617177
3457,909.3483393227727
3458,909.3328626212407
3459,909.31741144999
3460,909.3019167771585
3461,909.2864259303723
3462,909.270896828263
3463,909.2552943923472
3464,909.2396614682671
3465,909.2240246737967
3466,909.2083904918386
3467,909.1928131853981
3468,909.1772974210545
3469,909.1617967525931
3470,909.1464067718049
3471,909.1311212427128
3472,909.1158802170169
3473,909.1006889976771
3474,909.0855046921605
3475,909.0703363549443
3476,909.0552135246218
3477,909.0401759344884
3478,909.0252202583304
3479,909.0103061939168
3480,908.9954916366164
3481,908.9807745728989
3482,908.9661425783202
3483,908.9515310087863
3484,908.9369133116757
3485,908.9222252114242
3486,908.9074245779341
3487,908.8925267321274
3488,908.8775927002198
3489,908.8625617190256
3490,908.8475025525364
3491,908.8324530210741
3492,908.8173652515693
3493,908.8022518759436
3494,908.7871776297093
3495,908.7721124631805
3496,908.7570608648164
3497,908.7419420725947
3498,908.7267675295517
3499,908.7116074826022
3500,908.6964763660218
3501,908.6813610352862
3502,908.6662715001781
3503,908.6511488881679
3504,908.6360911898514
3505,908.6210691681079
3506,908.6060303983725
3507,908.5910248915252
3508,908.5760750808281
3509,908.5611727379066
3510,908.5463102793548
3511,908.5314668229353
3512,908.5166768258782
3513,908.5019942416276
3514,908.4873847917069
3515,908.4727809275422
3516,908.4581890183315
3517,908.443589563626
3518,908.4290541742491
3519,908.4145195687292
3520,908.3999181548413
3521,908.3852479465355
3522,908.370507038983
3523,908.355727061751
3524,908.3410228571059
3525,908.3263537128464
3526,908.3116722433844
3527,908.2969775590801
3528,908.2822733775208
3529,908.2675522878857
3530,908.252861103128
3531,908.2381065450314
3532,908.2233335284348
3533,908.2085717001919
3534,908.1938740709028
3535,908.1792628053131
3536,908.1647646597788
3537,908.1503378286433
3538,908.1359731565539
3539,908.1216139015
3540,908.1072187659181
3541,908.0927658006175
3542,908.0783316653859
3543,908.0639277654143
3544,908.0496493510583
3545,908.0355345594265
3546,908.02158494734
3547,908.0077980440683
3548,907.9942416459617
3549,907.9807951377365
3550,907.9675037524308
3551,907.9542689841313
3552,907.9410596705438
3553,907.9277742643526
3554,907.9143480392322
3555,907.9008320558295
3556,907.8872314648578
3557,907.8736247459425
3558,907.8600338890446
3559,907.8464612445307
3560,907.8328853028814
3561,907.8193698923048
3562,907.805980328582
3563,907.7926900193894
3564,907.7793263314561
3565,907.7659062251366
3566,907.7524370084453
3567,907.7390403743619
3568,907.7256624984602
3569,907.712154102544
3570,907.6985116695786
3571,907.6848753383457
3572,907.6711915403762
3573,907.6575124837948
3574,907.6437900070893
3575,907.6301074249158
3576,907.6165005796961
3577,907.602980040562
3578,907.589670524995
3579,907.5764501110974
3580,907.5633656092172
3581,907.5502722127767
3582,907.5371627035179
3583,907.5240902062714
3584,907.5111084164423
3585,907.4980840652662
3586,907.4849768585295
3587,907.4718690056725
3588,907.4586289969976
3589,907.4452957162033
3590,907.4318430722984
3591,907.4182203030732
3592,907.4044535262585
3593,907.3905763017922
3594,907.376573955457
3595,907.3624641942965
3596,907.3484188682085
3597,907.3344920546181
3598,907.3207097444583
3599,907.3071082286658
3600,907.2936762991085
3601,907.2803445485442
3602,907.2670558180405
3603,907.2539291608751
3604,907.2407739050018
3605,907.2276237193297
3606,907.2144759511953
3607,907.2012060535164
3608,907.1879001614104
3609,907.1745274212631
3610,907.1611876542368
3611,907.1478649560487
3612,907.1345400809984
3613,907.1211819895186
3614,907.1077771531354
3615,907.0943612663793
3616,907.0809261805529
3617,907.0675378214403
3618,907.0541043374881
3619,907.0405887699155
3620,907.0269834604965
3621,907.0133461039044
3622,906.9996749770355
3623,906.985967151237
3624,906.9722429219812
3625,906.958512176986
3626,906.9448014862047
3627,906.9311231715155
3628,906.9175588452192
3629,906.9040995232306
3630,906.890753046976
3631,906.8776194699507
3632,906.8645175354153
3633,906.8513361046445
3634,906.8380383268702
3635,906.8247299276046
3636,906.8113385123926
3637,906.7979811620677
3638,906.7846819885458
3639,906.7714006254239
3640,906.7582076993313
3641,906.7451956036846
3642,906.7322396554902
3643,906.7192131457665
3644,906.7061679459397
3645,906.6929486018653
3646,906.6795969250464
3647,906.6661768288474
3648,906.6527177428064
3649,906.6392665603081
3650,906.6257742140086
3651,906.6122436014415
3652,906.5986741718652
3653,906.5851159018176
3654,906.5713879957119
3655,906.5574445682666
3656,906.5432407748445
3657,906.5287618840848
3658,906.5141212844691
3659,906.4993014593148
3660,906.4842895373556
3661,906.4691698815282
3662,906.4540191745451
3663,906.4388487636959
3664,906.4237025821064
3665,906.408529280695
3666,906.3933041945684
3667,906.3780479053931
3668,906.3627748891488
3669,906.3475425176426
3670,906.3323835025437
3671,906.3172547632289
3672,906.302229018583
3673,906.2873556690754
3674,906.2725734187693
3675,906.2578468521152
3676,906.2430513063396
3677,906.2281767565113
3678,906.213257016436
3679,906.1982709529755
3680,906.1832048168498
3681,906.1681310527043
3682,906.153039439774
3683,906.1379848964655
3684,906.1229485733662
3685,906.107954277245
3686,906.0930330269741
3687,906.078166321053
3688,906.0633036463893
3689,906.0484621894616
3690,906.0337208383546
3691,906.0191132687952
3692,906.0046238639098
3693,905.9902122110974
3694,905.9758845854542
3695,905.9615879125989
3696,905.9473182091147
3697,905.9330211479321
3698,905.91866451664
3699,905.9042688042204
3700,905.8897806239963
3701,905.8752067266379
3702,905.860571459051
3703,905.8459047611401
3704,905.831153300646
3705,905.8163649028871
3706,905.8015740497813
3707,905.7868636458013
3708,905.7722275151867
3709,905.7577454237062
3710,905.7433881942901
3711,905.7292347011097
3712,905.7153079553391
3713,905.701550044617
3714,905.6879210509385
3715,905.6744563700349
3716,905.6609774196141
3717,905.6475429392121
3718,905.6341168367874
3719,905.6206051155614
3720,905.6070105522618
3721,905.5933315426121
3722,905.579543252751
3723,905.5657027857443
3724,905.5517906766183
3725,905.5377728401871
3726,905.5236713732646
3727,905.5095316930402
3728,905.4953448936068
3729,905.4811197474688
3730,905.4668501197722
3731,905.4525126869707
3732,905.4381593009664
3733,905.4238158393762
3734,905.4094477693153
3735,905.3950967884276
3736,905.3807016376173
3737,905.3662613579655
3738,905.3518366164471
3739,905.3374515763671
3740,905.3230696629856
3741,905.3087060725767
3742,905.2943447341478
3743,905.2799658108879
3744,905.2656258942258
3745,905.2512819138162
3746,905.2369128557133
3747,905.2224826167298
3748,905.2080265278446
3749,905.1935515004419
3750,905.1791036765792
3751,905.1646564032328
3752,905.1501828023864
3753,905.1357270145047
3754,905.121322005153
3755,905.1069493733977
3756,905.0925895246104
3757,905.0782445668727
3758,905.0639663897286
3759,905.0497675847965
3760,905.0355795572783
3761,905.0214375327216
3762,905.0073537873681
3763,904.9933200404034
3764,904.9794253422938
3765,904.9656129528809
3766,904.9518201788842
3767,904.938057907215
3768,904.9243700818982
3769,904.9107001957584
3770,904.8970468847019
3771,904.8833363256788
3772,904.86948357704
3773,904.855635390545
3774,904.8417786856058
3775,904.8278820310207
3776,904.8139272381546
3777,904.7999637889895
3778,904.7859820872238
3779,904.7719795311365
3780,904.757981074035
3781,904.7439903436778
3782,904.729944787733
3783,904.715896771623
3784,904.7018580614756
3785,904.687844056781
3786,904.6738283076679
3787,904.6598611996869
3788,904.6458083733385
3789,904.6316964029645
3790,904.6175630411232
3791,904.6033852374989
3792,904.5891599256239
3793,904.574916769972
3794,904.5606283411777
3795,904.5463154109615
3796,904.5320722676242
3797,904.5178679300141
3798,904.5036854669735
3799,904.4895450462111
3800,904.4754129501861
3801,904.4613395184008
3802,904.4473072201633
3803,904.4332221939823
3804,904.4191266701905
3805,904.4050386442747
3806,904.39092402305
3807,904.3767483190242
3808,904.3625129257026
3809,904.3481575444243
3810,904.3337827060244
3811,904.3193952659926
3812,904.3049076437143
3813,904.29031505373
3814,904.2757035543486
3815,904.2611387888402
3816,904.2466461880454
3817,904.2321832348928
3818,904.2176963279342
3819,904.2032634911119
3820,904.1889490666323
3821,904.1747155267467
3822,904.1605422910227
3823,904.1464023385595
3824,904.1323290533256
3825,904.1183439927231
3826,904.1044318113276
3827,904.0905658305863
3828,904.0767230497689
3829,904.0628068820769
3830,904.0489039596841
3831,904.0350498149674
3832,904.0212050116826
3833,904.0073946013272
3834,903.9936307694929
3835,903.9798544385123
3836,903.9660826555703
3837,903.9523436797643
3838,903.9385805006802
3839,903.9247635769503
3840,903.9108507447964
3841,903.8968632191079
3842,903.8828214770883
3843,903.8687002651565
3844,903.854519452965
3845,903.8402769258412
3846,903.8259650509303
3847,903.8116213983524
3848,903.7972305940896
3849,903.782755039875
3850,903.7682854846562
3851,903.7537949609006
3852,903.7392663880207
3853,903.7247181769967
3854,903.710186900689
3855,903.6956521163332
3856,903.6811657561236
3857,903.6666836804845
3858,903.6521645936865
3859,903.6375998120803
3860,903.6229623035157
3861,903.6083318615958
3862,903.5937201926821
3863,903.5790841794686
3864,903.5644369234951
3865,903.5497580460903
3866,903.5351234575154
3867,903.5205979577015
3868,903.5060952265793
3869,903.4915911782527
3870,903.4770999507258
3871,903.4626093925592
3872,903.4481345043448
3873,903.4336716649625
3874,903.4192270519194
3875,903.4047572098841
3876,903.3902246254523
3877,903.3756770223914
3878,903.3611374827269
3879,903.3465589603474
3880,903.3319947386503
3881,903.317365084291
3882,903.3026978349748
3883,903.2880908777347
3884,903.2735173232372
3885,903.259033009465
3886,903.2445948738094
3887,903.2301791075423
3888,903.2158361249822
3889,903.2015032117993
3890,903.1872397780248
3891,903.1729798068777
3892,903.1586713701779
3893,903.1443144017536
3894,903.1299670749022
3895,903.1155885719407
3896,903.1012291596388
3897,903.0868495335061
3898,903.0724405472415
3899,903.0580134834328
3900,903.0436212041707
3901,903.0292247774252
3902,903.0147925406338
3903,903.0004083241575
3904,902.9859803791724
3905,902.9715482102678
3906,902.957088294218
3907,902.9425979085702
3908,902.9280645436319
3909,902.9135276432564
3910,902.8989217502808
3911,902.8842687757548
3912,902.8695871236181
3913,902.8548847994663
3914,902.8401926108714
3915,902.8255425114661
3916,902.810835509579
3917,902.7961291814079
3918,902.7814221968928
3919,902.7667028486518
3920,902.7519383435819
3921,902.7371018420799
3922,902.7221550696522
3923,902.7071365777206
3924,902.6920670311837
3925,902.6769479823665
3926,902.6617753588571
3927,902.6466228118907
3928,902.6314792339451
3929,902.6163460335038
3930,902.601257424967
3931,902.5861679781439
3932,902.5710818995516
3933,902.555984388585
3934,902.5408358144741
3935,902.5256927753039
3936,902.5105408613556
3937,902.4953871826066
3938,902.4802920617605
3939,902.4652245535013
3940,902.4501606217004
3941,902.4351489390633
3942,902.4202138037497
3943,902.4053045237397
3944,902.3904551751776
3945,902.3756130637857
3946,902.3608191579774
3947,902.3460939417613
3948,902.3314000791848
