,true_data
2662,848.0833600001222
2663,848.0826400001222
2664,848.0819200001223
2665,848.0812000001223
2666,848.0804800001224
2667,848.0797600001224
2668,848.0790400001225
2669,848.0783200001225
2670,848.0776000001225
2671,848.0768800001226
2672,848.0761600001226
2673,848.0754400001227
2674,848.0747200001227
2675,848.0740000001227
2676,848.0732800001228
2677,848.0725600001228
2678,848.071840000123
2679,848.071120000123
2680,848.070400000123
2681,848.0696800001231
2682,848.0689600001231
2683,848.0682400001232
2684,848.0675200001232
2685,848.0668000001233
2686,848.0660800001233
2687,848.0653600001233
2688,848.0646400001234
2689,848.0639200001234
2690,848.0632000001235
2691,848.0624800001235
2692,848.0617600001235
2693,848.0610400001236
2694,848.0603200001236
2695,848.0596000001237
2696,848.0588800001237
2697,848.0581600001238
2698,848.0574400001238
2699,848.0567200001238
2700,848.056000000124
2701,848.055280000124
2702,848.0545600001241
2703,848.0538400001241
2704,848.0531200001241
2705,848.0524000001242
2706,848.0516800001242
2707,848.0509600001243
2708,848.0502400001243
2709,848.0495200001244
2710,848.0488000001244
2711,848.0480800001244
2712,848.0473600001245
2713,848.0466400001245
2714,848.0459200001246
2715,848.0452000001246
2716,848.0444800001246
2717,848.0437600001247
2718,848.0430400001247
2719,848.0423200001248
2720,848.0416000001248
2721,848.0408800001248
2722,848.040160000125
2723,848.039440000125
2724,848.0387200001251
2725,848.0380000001251
2726,848.0372800001252
2727,848.0365600001252
2728,848.0358400001252
2729,848.0351200001253
2730,848.0344000001253
2731,848.0336800001254
2732,848.0329600001254
2733,848.0322400001254
2734,848.0315200001255
2735,848.0308000001255
2736,848.0300800001256
2737,848.0293600001256
2738,848.0286400001257
2739,848.0279200001257
2740,848.0272000001257
2741,848.0264800001258
2742,848.0257600001258
2743,848.025040000126
2744,848.024320000126
2745,848.023600000126
2746,848.0228800001261
2747,848.0221600001261
2748,848.0214400001262
2749,848.0207200001262
2750,848.0200000001262
2751,848.0192800001263
2752,848.0185600001263
2753,848.0178400001264
2754,848.0171200001264
2755,848.0164000001265
2756,848.0156800001265
2757,848.0149600001265
2758,848.0142400001266
2759,848.0135200001266
2760,848.0128000001267
2761,848.0120800001267
2762,848.0113600001267
2763,848.0106400001268
2764,848.0099200001268
2765,848.009200000127
2766,848.008480000127
2767,848.0077600001271
2768,848.0070400001271
2769,848.0063200001271
2770,848.0056000001272
2771,848.0048800001272
2772,848.0041600001273
2773,848.0034400001273
2774,848.0027200001273
2775,848.0020000001274
2776,848.0012800001274
2777,848.0005600001275
2778,847.9998400001275
2779,847.9991200001275
2780,847.9984000001276
2781,847.9976800001276
2782,847.9969600001277
2783,847.9962400001277
2784,847.9955200001278
2785,847.9948000001278
2786,847.9940800001278
2787,847.993360000128
2788,847.992640000128
2789,847.9919200001281
2790,847.9912000001281
2791,847.9904800001281
2792,847.9897600001282
2793,847.9890400001282
2794,847.9883200001283
2795,847.9876000001283
2796,847.9868800001284
2797,847.9861600001284
2798,847.9854400001284
2799,847.9847200001285
2800,847.9840000001285
2801,847.9832800001286
2802,847.9825600001286
2803,847.9818400001286
2804,847.9811200001287
2805,847.9804000001287
2806,847.9796800001288
2807,847.9789600001288
2808,847.9782400001288
2809,847.977520000129
2810,847.976800000129
2811,847.9760800001291
2812,847.9753600001291
2813,847.9746400001292
2814,847.9739200001292
2815,847.9732000001292
2816,847.9724800001293
2817,847.9717600001293
2818,847.9710400001294
2819,847.9703200001294
2820,847.9696000001294
2821,847.9688800001295
2822,847.9681600001295
2823,847.9674400001296
2824,847.9667200001296
2825,847.9660000001297
2826,847.9652800001297
2827,847.9645600001297
2828,847.9638400001298
2829,847.9631200001298
2830,847.96240000013
2831,847.96168000013
2832,847.96096000013
2833,847.96024000013
2834,847.95952000013
2835,847.9588000001302
2836,847.9580800001302
2837,847.9573600001302
2838,847.9566400001303
2839,847.9559200001303
2840,847.9552000001304
2841,847.9544800001304
2842,847.9537600001305
2843,847.9530400001305
2844,847.9523200001305
2845,847.9516000001306
2846,847.9508800001306
2847,847.9501600001307
2848,847.9494400001307
2849,847.9487200001307
2850,847.9480000001308
2851,847.9472800001308
2852,847.946560000131
2853,847.9458400001309
2854,847.945120000131
2855,847.944400000131
2856,847.943680000131
2857,847.9429600001312
2858,847.9422400001312
2859,847.9415200001313
2860,847.9408000001313
2861,847.9400800001313
2862,847.9393600001314
2863,847.9386400001314
2864,847.9379200001315
2865,847.9372000001315
2866,847.9364800001316
2867,847.9357600001316
2868,847.9350400001316
2869,847.9343200001317
2870,847.9336000001317
2871,847.9328800001318
2872,847.9321600001318
2873,847.9314400001318
2874,847.9307200001319
2875,847.9300000001319
2876,847.929280000132
2877,847.928560000132
2878,847.927840000132
2879,847.9271200001322
2880,847.9264000001322
2881,847.9256800001323
2882,847.9249600001323
2883,847.9242400001324
2884,847.9235200001324
2885,847.9228000001324
2886,847.9220800001325
2887,847.9213600001325
2888,847.9206400001326
2889,847.9199200001326
2890,847.9192000001326
2891,847.9184800001327
2892,847.9177600001327
2893,847.9170400001328
2894,847.9163200001328
2895,847.9156000001329
2896,847.9148800001329
2897,847.9141600001329
2898,847.913440000133
2899,847.912720000133
2900,847.9120000001332
2901,847.9112800001332
2902,847.9105600001332
2903,847.9098400001333
2904,847.9091200001333
2905,847.9084000001334
2906,847.9076800001334
2907,847.9069600001334
2908,847.9062400001335
2909,847.9055200001335
2910,847.9048000001336
2911,847.9040800001336
2912,847.9033600001337
2913,847.9026400001337
2914,847.9019200001337
2915,847.9012000001338
2916,847.9004800001338
2917,847.8997600001339
2918,847.8990400001339
2919,847.8983200001339
2920,847.897600000134
2921,847.896880000134
2922,847.8961600001342
2923,847.8954400001342
2924,847.8947200001343
2925,847.8940000001343
2926,847.8932800001343
2927,847.8925600001344
2928,847.8918400001344
2929,847.8911200001345
2930,847.8904000001345
2931,847.8896800001345
2932,847.8889600001346
2933,847.8882400001346
2934,847.8875200001347
2935,847.8868000001347
2936,847.8860800001347
2937,847.8853600001348
2938,847.8846400001348
2939,847.8839200001349
2940,847.8832000001349
2941,847.882480000135
2942,847.881760000135
2943,847.881040000135
2944,847.8803200001352
2945,847.8796000001352
2946,847.8788800001353
2947,847.8781600001353
2948,847.8774400001353
2949,847.8767200001354
2950,847.8760000001354
2951,847.8752800001355
2952,847.8745600001355
2953,847.8738400001356
2954,847.8731200001356
2955,847.8724000001356
2956,847.8716800001357
2957,847.8709600001357
2958,847.8702400001358
2959,847.8695200001358
2960,847.8688000001358
2961,847.8680800001359
2962,847.8673600001359
2963,847.866640000136
2964,847.865920000136
2965,847.8652000001362
2966,847.8644800001362
2967,847.8637600001362
2968,847.8630400001363
2969,847.8623200001363
2970,847.8616000001364
2971,847.8608800001364
2972,847.8601600001364
2973,847.8594400001365
2974,847.8587200001365
2975,847.8580000001366
2976,847.8572800001366
2977,847.8565600001366
2978,847.8558400001367
2979,847.8551200001367
2980,847.8544000001368
2981,847.8536800001368
2982,847.8529600001369
2983,847.8522400001369
2984,847.8515200001369
2985,847.850800000137
2986,847.850080000137
2987,847.8493600001372
2988,847.8486400001372
2989,847.8479200001372
2990,847.8472000001373
2991,847.8464800001373
2992,847.8457600001374
2993,847.8450400001374
2994,847.8443200001375
2995,847.8436000001375
2996,847.8428800001375
2997,847.8421600001376
2998,847.8414400001376
2999,847.8407200001377
3000,847.8400000001377
3001,847.8392800001377
3002,847.8385600001378
3003,847.8378400001378
3004,847.8371200001379
3005,847.8364000001379
3006,847.8356800001379
3007,847.834960000138
3008,847.834240000138
3009,847.8335200001382
3010,847.8328000001381
3011,847.8320800001383
3012,847.8313600001383
3013,847.8306400001383
3014,847.8299200001384
3015,847.8292000001384
3016,847.8284800001385
3017,847.8277600001385
3018,847.8270400001385
3019,847.8263200001386
3020,847.8256000001386
3021,847.8248800001387
3022,847.8241600001387
3023,847.8234400001388
3024,847.8227200001388
3025,847.8220000001388
3026,847.8212800001389
3027,847.8205600001389
3028,847.819840000139
3029,847.819120000139
3030,847.818400000139
3031,847.8176800001391
3032,847.8169600001391
3033,847.8162400001393
3034,847.8155200001393
3035,847.8148000001393
3036,847.8140800001394
3037,847.8133600001394
3038,847.8126400001395
3039,847.8119200001395
3040,847.8112000001396
3041,847.8104800001396
3042,847.8097600001396
3043,847.8090400001397
3044,847.8083200001397
3045,847.8076000001398
3046,847.8068800001398
3047,847.8061600001398
3048,847.8054400001399
3049,847.8047200001399
3050,847.80400000014
3051,847.80328000014
3052,847.8025600001401
3053,847.8018400001401
3054,847.8011200001401
3055,847.8004000001403
3056,847.7996800001403
3057,847.7989600001404
3058,847.7982400001404
3059,847.7975200001404
3060,847.7968000001405
3061,847.7960800001405
3062,847.7953600001406
3063,847.7946400001406
3064,847.7939200001406
3065,847.7932000001407
3066,847.7924800001407
3067,847.7917600001408
3068,847.7910400001408
3069,847.7903200001409
3070,847.7896000001409
3071,847.7888800001409
3072,847.788160000141
3073,847.787440000141
3074,847.7867200001411
3075,847.7860000001411
3076,847.7852800001411
3077,847.7845600001413
3078,847.7838400001413
3079,847.7831200001414
3080,847.7824000001414
3081,847.7816800001415
3082,847.7809600001415
3083,847.7802400001415
3084,847.7795200001416
3085,847.7788000001416
3086,847.7780800001417
3087,847.7773600001417
3088,847.7766400001417
3089,847.7759200001418
3090,847.7752000001418
3091,847.7744800001419
3092,847.7737600001419
3093,847.7730400001419
3094,847.772320000142
3095,847.771600000142
3096,847.7708800001421
3097,847.7701600001421
3098,847.7694400001423
3099,847.7687200001423
3100,847.7680000001423
3101,847.7672800001424
3102,847.7665600001424
3103,847.7658400001425
3104,847.7651200001425
3105,847.7644000001425
3106,847.7636800001426
3107,847.7629600001426
3108,847.7622400001427
3109,847.7615200001427
3110,847.7608000001428
3111,847.7600800001428
3112,847.7593600001428
3113,847.7586400001429
3114,847.7579200001429
3115,847.757200000143
3116,847.756480000143
3117,847.755760000143
3118,847.7550400001431
3119,847.7543200001431
3120,847.7536000001433
3121,847.7528800001433
3122,847.7521600001434
3123,847.7514400001434
3124,847.7507200001434
3125,847.7500000001435
3126,847.7492800001435
3127,847.7485600001436
3128,847.7478400001436
3129,847.7471200001436
3130,847.7464000001437
3131,847.7456800001437
3132,847.7449600001438
3133,847.7442400001438
3134,847.7435200001438
3135,847.7428000001439
3136,847.7420800001439
3137,847.741360000144
3138,847.740640000144
3139,847.7399200001441
3140,847.7392000001441
3141,847.7384800001441
3142,847.7377600001442
3143,847.7370400001442
3144,847.7363200001444
3145,847.7356000001444
3146,847.7348800001444
3147,847.7341600001445
3148,847.7334400001445
3149,847.7327200001446
3150,847.7320000001446
3151,847.7312800001447
3152,847.7305600001447
3153,847.7298400001447
3154,847.7291200001448
3155,847.7284000001448
3156,847.7276800001449
3157,847.7269600001449
3158,847.7262400001449
3159,847.725520000145
3160,847.724800000145
3161,847.7240800001451
3162,847.7233600001451
3163,847.7226400001451
3164,847.7219200001452
3165,847.7212000001452
3166,847.7204800001454
3167,847.7197600001454
3168,847.7190400001455
3169,847.7183200001455
3170,847.7176000001455
3171,847.7168800001456
3172,847.7161600001456
3173,847.7154400001457
3174,847.7147200001457
3175,847.7140000001457
3176,847.7132800001458
3177,847.7125600001458
3178,847.7118400001459
3179,847.7111200001459
3180,847.710400000146
3181,847.709680000146
3182,847.708960000146
3183,847.7082400001461
3184,847.7075200001461
3185,847.7068000001462
3186,847.7060800001462
3187,847.7053600001462
3188,847.7046400001464
3189,847.7039200001464
3190,847.7032000001465
3191,847.7024800001465
3192,847.7017600001465
3193,847.7010400001466
3194,847.7003200001466
3195,847.6996000001467
3196,847.6988800001467
3197,847.6981600001468
3198,847.6974400001468
3199,847.6967200001468
3200,847.6960000001469
3201,847.6952800001469
3202,847.694560000147
3203,847.693840000147
3204,847.693120000147
3205,847.6924000001471
3206,847.6916800001471
3207,847.6909600001472
3208,847.6902400001472
3209,847.6895200001474
3210,847.6888000001474
3211,847.6880800001474
3212,847.6873600001475
3213,847.6866400001475
3214,847.6859200001476
3215,847.6852000001476
3216,847.6844800001476
3217,847.6837600001477
3218,847.6830400001477
3219,847.6823200001478
3220,847.6816000001478
3221,847.6808800001479
3222,847.6801600001479
3223,847.6794400001479
3224,847.678720000148
3225,847.678000000148
3226,847.6772800001481
3227,847.6765600001481
3228,847.6758400001481
3229,847.6751200001482
3230,847.6744000001482
3231,847.6736800001484
3232,847.6729600001484
3233,847.6722400001483
3234,847.6715200001485
3235,847.6708000001485
3236,847.6700800001486
3237,847.6693600001486
3238,847.6686400001487
3239,847.6679200001487
3240,847.6672000001487
3241,847.6664800001488
3242,847.6657600001488
3243,847.6650400001489
3244,847.6643200001489
3245,847.6636000001489
3246,847.662880000149
3247,847.662160000149
3248,847.6614400001491
3249,847.6607200001491
3250,847.6600000001492
3251,847.6592800001492
3252,847.6585600001492
3253,847.6578400001493
3254,847.6571200001493
3255,847.6564000001495
3256,847.6556800001495
3257,847.6549600001495
3258,847.6542400001496
3259,847.6535200001496
3260,847.6528000001497
3261,847.6520800001497
3262,847.6513600001497
3263,847.6506400001498
3264,847.6499200001498
3265,847.6492000001499
3266,847.6484800001499
3267,847.64776000015
3268,847.64704000015
3269,847.64632000015
3270,847.6456000001501
3271,847.6448800001501
3272,847.6441600001502
3273,847.6434400001502
3274,847.6427200001502
3275,847.6420000001503
3276,847.6412800001503
3277,847.6405600001505
3278,847.6398400001505
3279,847.6391200001506
3280,847.6384000001506
3281,847.6376800001506
3282,847.6369600001507
3283,847.6362400001507
3284,847.6355200001508
3285,847.6348000001508
3286,847.6340800001508
3287,847.6333600001509
3288,847.6326400001509
3289,847.631920000151
3290,847.631200000151
3291,847.630480000151
3292,847.6297600001511
3293,847.6290400001511
3294,847.6283200001512
3295,847.6276000001512
3296,847.6268800001513
3297,847.6261600001513
3298,847.6254400001513
3299,847.6247200001515
3300,847.6240000001515
3301,847.6232800001516
3302,847.6225600001516
3303,847.6218400001516
3304,847.6211200001517
3305,847.6204000001517
3306,847.6196800001518
3307,847.6189600001518
3308,847.6182400001519
3309,847.6175200001519
3310,847.6168000001519
3311,847.616080000152
3312,847.615360000152
3313,847.6146400001521
3314,847.6139200001521
3315,847.6132000001521
3316,847.6124800001522
3317,847.6117600001522
3318,847.6110400001523
3319,847.6103200001523
3320,847.6096000001523
3321,847.6088800001525
3322,847.6081600001525
3323,847.6074400001526
3324,847.6067200001526
3325,847.6060000001527
3326,847.6052800001527
3327,847.6045600001527
3328,847.6038400001528
3329,847.6031200001528
3330,847.6024000001529
3331,847.6016800001529
3332,847.6009600001529
3333,847.600240000153
3334,847.599520000153
3335,847.5988000001531
3336,847.5980800001531
3337,847.5973600001532
3338,847.5966400001532
3339,847.5959200001532
3340,847.5952000001533
3341,847.5944800001533
3342,847.5937600001535
3343,847.5930400001535
3344,847.5923200001534
3345,847.5916000001536
3346,847.5908800001536
3347,847.5901600001537
3348,847.5894400001537
3349,847.5887200001537
3350,847.5880000001538
3351,847.5872800001538
3352,847.5865600001539
3353,847.5858400001539
3354,847.585120000154
3355,847.584400000154
3356,847.583680000154
3357,847.5829600001541
3358,847.5822400001541
3359,847.5815200001542
3360,847.5808000001542
3361,847.5800800001542
3362,847.5793600001543
3363,847.5786400001543
3364,847.5779200001544
3365,847.5772000001544
3366,847.5764800001546
3367,847.5757600001546
3368,847.5750400001546
3369,847.5743200001547
3370,847.5736000001547
3371,847.5728800001548
3372,847.5721600001548
3373,847.5714400001548
3374,847.5707200001549
3375,847.5700000001549
3376,847.569280000155
3377,847.568560000155
3378,847.5678400001551
3379,847.5671200001551
3380,847.5664000001551
3381,847.5656800001552
3382,847.5649600001552
3383,847.5642400001553
3384,847.5635200001553
3385,847.5628000001553
3386,847.5620800001554
3387,847.5613600001554
3388,847.5606400001556
3389,847.5599200001556
3390,847.5592000001556
3391,847.5584800001557
3392,847.5577600001557
3393,847.5570400001558
3394,847.5563200001558
3395,847.5556000001559
3396,847.5548800001559
3397,847.5541600001559
3398,847.553440000156
3399,847.552720000156
3400,847.5520000001561
3401,847.5512800001561
3402,847.5505600001561
3403,847.5498400001562
3404,847.5491200001562
3405,847.5484000001563
3406,847.5476800001563
3407,847.5469600001564
3408,847.5462400001564
3409,847.5455200001564
3410,847.5448000001566
3411,847.5440800001566
3412,847.5433600001567
3413,847.5426400001567
3414,847.5419200001567
3415,847.5412000001568
3416,847.5404800001568
3417,847.5397600001569
3418,847.5390400001569
3419,847.5383200001569
3420,847.537600000157
3421,847.536880000157
3422,847.5361600001571
3423,847.5354400001571
3424,847.5347200001572
3425,847.5340000001572
3426,847.5332800001572
3427,847.5325600001573
3428,847.5318400001573
3429,847.5311200001574
3430,847.5304000001574
3431,847.5296800001574
3432,847.5289600001576
3433,847.5282400001576
3434,847.5275200001577
3435,847.5268000001577
3436,847.5260800001578
3437,847.5253600001578
3438,847.5246400001578
3439,847.5239200001579
3440,847.5232000001579
3441,847.522480000158
3442,847.521760000158
3443,847.521040000158
3444,847.5203200001581
3445,847.5196000001581
3446,847.5188800001582
3447,847.5181600001582
3448,847.5174400001582
3449,847.5167200001583
3450,847.5160000001583
3451,847.5152800001584
3452,847.5145600001584
3453,847.5138400001586
3454,847.5131200001586
3455,847.5124000001586
3456,847.5116800001587
3457,847.5109600001587
3458,847.5102400001588
3459,847.5095200001588
3460,847.5088000001588
3461,847.5080800001589
3462,847.5073600001589
3463,847.506640000159
3464,847.505920000159
3465,847.5052000001591
3466,847.5044800001591
3467,847.5037600001591
3468,847.5030400001592
3469,847.5023200001592
3470,847.5016000001593
3471,847.5008800001593
3472,847.5001600001593
3473,847.4994400001594
3474,847.4987200001594
3475,847.4980000001595
3476,847.4972800001595
3477,847.4965600001597
3478,847.4958400001597
3479,847.4951200001597
3480,847.4944000001598
3481,847.4936800001598
3482,847.4929600001599
3483,847.4922400001599
3484,847.4915200001599
3485,847.49080000016
3486,847.49008000016
3487,847.4893600001601
3488,847.4886400001601
3489,847.4879200001601
3490,847.4872000001602
3491,847.4864800001602
3492,847.4857600001603
3493,847.4850400001603
3494,847.4843200001604
3495,847.4836000001604
3496,847.4828800001604
3497,847.4821600001605
3498,847.4814400001605
3499,847.4807200001607
3500,847.4800000001607
3501,847.4792800001607
3502,847.4785600001608
3503,847.4778400001608
3504,847.4771200001609
3505,847.4764000001609
3506,847.475680000161
3507,847.474960000161
3508,847.474240000161
3509,847.4735200001611
3510,847.4728000001611
3511,847.4720800001612
3512,847.4713600001612
3513,847.4706400001612
3514,847.4699200001613
3515,847.4692000001613
3516,847.4684800001614
3517,847.4677600001614
3518,847.4670400001614
3519,847.4663200001615
3520,847.4656000001615
3521,847.4648800001617
3522,847.4641600001617
3523,847.4634400001618
3524,847.4627200001618
3525,847.4620000001618
3526,847.4612800001619
3527,847.4605600001619
3528,847.459840000162
3529,847.459120000162
3530,847.458400000162
3531,847.4576800001621
3532,847.4569600001621
3533,847.4562400001622
3534,847.4555200001622
3535,847.4548000001623
3536,847.4540800001623
3537,847.4533600001623
3538,847.4526400001624
3539,847.4519200001624
3540,847.4512000001625
3541,847.4504800001625
3542,847.4497600001625
3543,847.4490400001627
3544,847.4483200001627
3545,847.4476000001628
3546,847.4468800001628
3547,847.4461600001628
3548,847.4454400001629
3549,847.4447200001629
3550,847.444000000163
3551,847.443280000163
3552,847.4425600001631
3553,847.4418400001631
3554,847.4411200001631
3555,847.4404000001632
3556,847.4396800001632
3557,847.4389600001633
3558,847.4382400001633
3559,847.4375200001633
3560,847.4368000001634
3561,847.4360800001634
3562,847.4353600001635
3563,847.4346400001635
3564,847.4339200001637
3565,847.4332000001637
3566,847.4324800001637
3567,847.4317600001638
3568,847.4310400001638
3569,847.4303200001639
3570,847.4296000001639
3571,847.4288800001639
3572,847.428160000164
3573,847.427440000164
3574,847.4267200001641
3575,847.4260000001641
3576,847.4252800001641
3577,847.4245600001642
3578,847.4238400001642
3579,847.4231200001643
3580,847.4224000001643
3581,847.4216800001644
3582,847.4209600001644
3583,847.4202400001644
3584,847.4195200001645
3585,847.4188000001645
3586,847.4180800001647
3587,847.4173600001646
3588,847.4166400001646
3589,847.4159200001648
3590,847.4152000001648
3591,847.4144800001649
3592,847.4137600001649
3593,847.413040000165
3594,847.412320000165
3595,847.411600000165
3596,847.4108800001651
3597,847.4101600001651
3598,847.4094400001652
3599,847.4087200001652
3600,847.4080000001652
3601,847.4072800001653
3602,847.4065600001653
3603,847.4058400001654
3604,847.4051200001654
3605,847.4044000001654
3606,847.4036800001655
3607,847.4029600001655
3608,847.4022400001656
3609,847.4015200001656
3610,847.4008000001658
3611,847.4000800001658
3612,847.3993600001658
3613,847.3986400001659
3614,847.3979200001659
3615,847.397200000166
3616,847.396480000166
3617,847.395760000166
3618,847.3950400001661
3619,847.3943200001661
3620,847.3936000001662
3621,847.3928800001662
3622,847.3921600001663
3623,847.3914400001663
3624,847.3907200001663
3625,847.3900000001664
3626,847.3892800001664
3627,847.3885600001665
3628,847.3878400001665
3629,847.3871200001665
3630,847.3864000001666
3631,847.3856800001666
3632,847.3849600001668
3633,847.3842400001668
3634,847.3835200001669
3635,847.3828000001669
3636,847.3820800001669
3637,847.381360000167
3638,847.380640000167
3639,847.3799200001671
3640,847.3792000001671
3641,847.3784800001671
3642,847.3777600001672
3643,847.3770400001672
3644,847.3763200001673
3645,847.3756000001673
3646,847.3748800001673
3647,847.3741600001674
3648,847.3734400001674
3649,847.3727200001675
3650,847.3720000001675
3651,847.3712800001676
3652,847.3705600001676
3653,847.3698400001676
3654,847.3691200001678
3655,847.3684000001678
3656,847.3676800001679
3657,847.3669600001679
3658,847.3662400001679
3659,847.365520000168
3660,847.364800000168
3661,847.3640800001681
3662,847.3633600001681
3663,847.3626400001682
3664,847.3619200001682
3665,847.3612000001682
3666,847.3604800001683
3667,847.3597600001683
3668,847.3590400001684
3669,847.3583200001684
3670,847.3576000001684
3671,847.3568800001685
3672,847.3561600001685
3673,847.3554400001686
3674,847.3547200001686
3675,847.3540000001686
3676,847.3532800001688
3677,847.3525600001688
3678,847.3518400001689
3679,847.3511200001689
3680,847.350400000169
3681,847.349680000169
3682,847.348960000169
3683,847.3482400001691
3684,847.3475200001691
3685,847.3468000001692
3686,847.3460800001692
3687,847.3453600001692
3688,847.3446400001693
3689,847.3439200001693
3690,847.3432000001694
3691,847.3424800001694
3692,847.3417600001695
3693,847.3410400001695
3694,847.3403200001695
3695,847.3396000001696
3696,847.3388800001696
3697,847.3381600001698
3698,847.3374400001697
3699,847.3367200001697
3700,847.3360000001699
3701,847.3352800001699
3702,847.33456000017
3703,847.33384000017
3704,847.33312000017
3705,847.3324000001701
3706,847.3316800001701
3707,847.3309600001702
3708,847.3302400001702
3709,847.3295200001703
3710,847.3288000001703
3711,847.3280800001703
3712,847.3273600001704
3713,847.3266400001704
3714,847.3259200001705
3715,847.3252000001705
3716,847.3244800001705
3717,847.3237600001706
3718,847.3230400001706
3719,847.3223200001707
3720,847.3216000001707
3721,847.3208800001709
3722,847.3201600001709
3723,847.3194400001709
3724,847.318720000171
3725,847.318000000171
3726,847.3172800001711
3727,847.3165600001711
3728,847.3158400001711
3729,847.3151200001712
3730,847.3144000001712
3731,847.3136800001713
3732,847.3129600001713
3733,847.3122400001714
3734,847.3115200001714
3735,847.3108000001714
3736,847.3100800001715
3737,847.3093600001715
3738,847.3086400001716
3739,847.3079200001716
3740,847.3072000001716
3741,847.3064800001717
3742,847.3057600001717
3743,847.3050400001719
3744,847.3043200001719
3745,847.3036000001719
3746,847.302880000172
3747,847.302160000172
3748,847.3014400001721
3749,847.3007200001721
3750,847.3000000001722
3751,847.2992800001722
3752,847.2985600001722
3753,847.2978400001723
3754,847.2971200001723
3755,847.2964000001724
3756,847.2956800001724
3757,847.2949600001724
3758,847.2942400001725
3759,847.2935200001725
3760,847.2928000001726
3761,847.2920800001726
3762,847.2913600001727
3763,847.2906400001727
3764,847.2899200001727
3765,847.2892000001729
3766,847.2884800001729
3767,847.287760000173
3768,847.287040000173
3769,847.286320000173
3770,847.2856000001731
3771,847.2848800001731
3772,847.2841600001732
3773,847.2834400001732
3774,847.2827200001732
3775,847.2820000001733
3776,847.2812800001733
3777,847.2805600001734
3778,847.2798400001734
3779,847.2791200001735
3780,847.2784000001735
3781,847.2776800001735
3782,847.2769600001736
3783,847.2762400001736
3784,847.2755200001737
3785,847.2748000001737
3786,847.2740800001737
3787,847.2733600001739
3788,847.2726400001739
3789,847.271920000174
3790,847.271200000174
3791,847.2704800001741
3792,847.2697600001741
3793,847.2690400001741
3794,847.2683200001742
3795,847.2676000001742
3796,847.2668800001743
3797,847.2661600001743
3798,847.2654400001743
3799,847.2647200001744
3800,847.2640000001744
3801,847.2632800001745
3802,847.2625600001745
3803,847.2618400001745
3804,847.2611200001746
3805,847.2604000001746
3806,847.2596800001747
3807,847.2589600001747
3808,847.2582400001749
3809,847.2575200001748
3810,847.2568000001748
3811,847.256080000175
3812,847.255360000175
3813,847.2546400001751
3814,847.2539200001751
3815,847.2532000001751
3816,847.2524800001752
3817,847.2517600001752
3818,847.2510400001753
3819,847.2503200001753
3820,847.2496000001754
3821,847.2488800001754
3822,847.2481600001754
3823,847.2474400001755
3824,847.2467200001755
3825,847.2460000001756
3826,847.2452800001756
3827,847.2445600001756
3828,847.2438400001757
3829,847.2431200001757
3830,847.2424000001758
3831,847.2416800001758
3832,847.2409600001758
3833,847.240240000176
3834,847.239520000176
3835,847.2388000001761
3836,847.2380800001761
3837,847.2373600001762
3838,847.2366400001762
3839,847.2359200001762
3840,847.2352000001763
3841,847.2344800001763
3842,847.2337600001764
3843,847.2330400001764
3844,847.2323200001764
3845,847.2316000001765
3846,847.2308800001765
3847,847.2301600001766
3848,847.2294400001766
3849,847.2287200001767
3850,847.2280000001767
3851,847.2272800001767
3852,847.2265600001768
3853,847.2258400001768
3854,847.225120000177
3855,847.224400000177
3856,847.223680000177
3857,847.2229600001771
3858,847.2222400001771
3859,847.2215200001772
3860,847.2208000001772
3861,847.2200800001772
3862,847.2193600001773
3863,847.2186400001773
3864,847.2179200001774
3865,847.2172000001774
3866,847.2164800001775
3867,847.2157600001775
3868,847.2150400001775
3869,847.2143200001776
3870,847.2136000001776
3871,847.2128800001777
3872,847.2121600001777
3873,847.2114400001777
3874,847.2107200001778
3875,847.2100000001778
3876,847.209280000178
3877,847.208560000178
3878,847.2078400001781
3879,847.2071200001781
3880,847.2064000001781
3881,847.2056800001782
3882,847.2049600001782
3883,847.2042400001783
3884,847.2035200001783
3885,847.2028000001783
3886,847.2020800001784
3887,847.2013600001784
3888,847.2006400001785
3889,847.1999200001785
3890,847.1992000001786
3891,847.1984800001786
3892,847.1977600001786
3893,847.1970400001787
3894,847.1963200001787
3895,847.1956000001788
3896,847.1948800001788
3897,847.1941600001788
3898,847.193440000179
3899,847.192720000179
3900,847.1920000001791
3901,847.1912800001791
3902,847.1905600001791
3903,847.1898400001792
3904,847.1891200001792
3905,847.1884000001793
3906,847.1876800001793
3907,847.1869600001794
3908,847.1862400001794
3909,847.1855200001794
3910,847.1848000001795
3911,847.1840800001795
3912,847.1833600001796
3913,847.1826400001796
3914,847.1819200001796
3915,847.1812000001797
3916,847.1804800001797
3917,847.1797600001798
3918,847.1790400001798
3919,847.17832000018
3920,847.17760000018
3921,847.17688000018
3922,847.1761600001801
3923,847.1754400001801
3924,847.1747200001802
3925,847.1740000001802
3926,847.1732800001802
3927,847.1725600001803
3928,847.1718400001803
3929,847.1711200001804
3930,847.1704000001804
3931,847.1696800001804
3932,847.1689600001805
3933,847.1682400001805
3934,847.1675200001806
3935,847.1668000001806
3936,847.1660800001807
3937,847.1653600001807
3938,847.1646400001807
3939,847.1639200001808
3940,847.1632000001808
3941,847.162480000181
3942,847.161760000181
3943,847.161040000181
3944,847.1603200001811
3945,847.1596000001811
3946,847.1588800001812
